league,playoffs,date,game,patch,gamelength,blue_playerid,result,firstblood,firstdragon,blue_dragons,blue_elementaldrakes,blue_infernals,blue_mountains,blue_clouds,blue_oceans,blue_elders,firstherald,blue_heralds,firstbaron,blue_barons,firsttower,blue_towers,firstmidtower,firsttothreetowers,blue_inhibitors,red_playerid,red_dragons,red_elementaldrakes,red_infernals,red_mountains,red_clouds,red_oceans,red_elders,red_heralds,red_barons,red_towers,red_inhibitors,blue_totalgold,blue_earnedgold,blue_spentgold,blue_goldat10,blue_goldat15,red_totalgold,red_earnedgold,red_spentgold,red_goldat10,red_goldat15,blue_totalgold_diff,red_totalgold_diff,blue_earnedgold_diff,red_earnedgold_diff,blue_spentgold_diff,red_spentgold_diff,blue_gold_diffat10,red_gold_diffat10,blue_gold_diffat15,red_gold_diffat15
CBLOL,False,2020-01-25 17:05:00,1,10.01,1853,Prodigy Esports,True,False,True,4,4.0,0.0,2.0,1.0,1.0,0.0,False,1.0,True,1,True,9,False,True,1.0,Vivo Keyd,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2,0.0,55616,35336,47710.0,14958.0,22963.0,45884,25604,44025.0,14510.0,22156.0,9732,-9732,9732,-9732,3685.0,-3685.0,448.0,-448.0,807.0,-807.0
LEC,False,2020-01-25 17:38:00,1,10.01,2272,Origen,True,True,False,3,3.0,0.0,3.0,0.0,0.0,0.0,False,1.0,False,0,False,8,True,True,1.0,FC Schalke 04 Esports,2,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0,2,0.0,67535,42985,60470.0,15438.0,23797.0,60002,35452,55650.0,15764.0,23386.0,7533,-7533,7533,-7533,4820.0,-4820.0,-326.0,326.0,411.0,-411.0
CBLOL,False,2020-01-25 18:06:00,1,10.01,2518,INTZ,False,True,False,3,2.0,0.0,1.0,1.0,0.0,1.0,True,1.0,False,0,True,3,True,True,0.0,Redemption eSports Porto Alegre,4,4.0,0.0,0.0,3.0,1.0,0.0,1.0,1,9,2.0,74218,47158,71750.0,18266.0,26346.0,78092,51032,73685.0,15402.0,23955.0,-3874,3874,-3874,3874,-1935.0,1935.0,2864.0,-2864.0,2391.0,-2391.0
LEC,False,2020-01-25 18:41:00,1,10.01,1201,Fnatic,True,True,True,1,1.0,1.0,0.0,0.0,0.0,0.0,True,2.0,False,0,True,9,True,True,1.0,Misfits Gaming,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,40741,27111,35725.0,17355.0,28624.0,29422,15792,26975.0,14498.0,22742.0,11319,-11319,11319,-11319,8750.0,-8750.0,2857.0,-2857.0,5882.0,-5882.0
CBLOL,False,2020-01-25 19:14:00,1,10.01,2082,FURIA Esports,True,True,True,5,4.0,1.0,0.0,2.0,1.0,1.0,True,2.0,True,1,True,9,True,True,2.0,KaBuM! e-Sports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,64999,42384,59575.0,15713.0,24274.0,54735,32120,54150.0,14284.0,21970.0,10264,-10264,10264,-10264,5425.0,-5425.0,1429.0,-1429.0,2304.0,-2304.0
LEC,False,2020-01-25 19:26:00,1,10.01,1853,SK Gaming,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,False,0,False,3,False,False,0.0,G2 Esports,4,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1,9,2.0,48645,28365,47075.0,15336.0,25044.0,60941,40661,54700.0,15500.0,24322.0,-12296,12296,-12296,12296,-7625.0,7625.0,-164.0,164.0,722.0,-722.0
LCS,False,2020-01-25 21:37:00,1,10.01,1474,Cloud9,True,False,True,2,2.0,1.0,0.0,0.0,1.0,0.0,True,2.0,True,1,True,9,True,True,1.0,Team Liquid,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,0.0,44824,28409,37750.0,14775.0,22949.0,36474,20059,34310.0,14978.0,22995.0,8350,-8350,8350,-8350,3440.0,-3440.0,-203.0,203.0,-46.0,46.0
LCS,False,2020-01-25 22:32:00,1,10.01,2413,Counter Logic Gaming,False,True,True,3,3.0,0.0,1.0,2.0,0.0,0.0,True,1.0,False,0,True,2,False,False,0.0,Dignitas,3,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1,11,1.0,58186,32196,56120.0,15125.0,23196.0,68539,42549,63600.0,14764.0,24778.0,-10353,10353,-10353,10353,-7480.0,7480.0,361.0,-361.0,-1582.0,1582.0
LCS,False,2020-01-25 23:39:00,1,10.01,2282,100 Thieves,True,True,False,2,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,True,1,True,10,False,False,2.0,Golden Guardians,4,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0,3,0.0,66011,41356,60933.0,13973.0,24058.0,58138,33483,56625.0,13927.0,22600.0,7873,-7873,7873,-7873,4308.0,-4308.0,46.0,-46.0,1458.0,-1458.0
LCS,False,2020-01-26 00:44:00,1,10.01,2312,Immortals,False,True,False,2,2.0,1.0,0.0,1.0,0.0,0.0,True,1.0,False,0,True,3,False,False,0.0,FlyQuest,4,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1,10,2.0,59229,34269,57550.0,15129.0,23515.0,70592,45632,62825.0,14584.0,22548.0,-11363,11363,-11363,11363,-5275.0,5275.0,545.0,-545.0,967.0,-967.0
LCS.A,False,2020-01-26 02:16:00,1,10.01,1840,Golden Guardians Academy,True,True,True,4,4.0,1.0,1.0,0.0,2.0,0.0,True,2.0,True,1,True,9,True,True,2.0,Cloud9 Academy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,56306,36161,50995.0,16080.0,26071.0,45268,25123,42160.0,14700.0,22568.0,11038,-11038,11038,-11038,8835.0,-8835.0,1380.0,-1380.0,3503.0,-3503.0
CBLOL,False,2020-01-26 16:00:00,1,10.01,1824,Flamengo Esports,True,False,True,4,4.0,1.0,0.0,1.0,2.0,0.0,True,2.0,True,1,True,11,True,True,3.0,Vivo Keyd,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,58273,38288,51695.0,14743.0,24243.0,49224,29239,48008.0,14276.0,22151.0,9049,-9049,9049,-9049,3687.0,-3687.0,467.0,-467.0,2092.0,-2092.0
CBLOL,False,2020-01-26 17:00:00,1,10.01,2044,Prodigy Esports,True,True,False,4,4.0,0.0,0.0,3.0,1.0,0.0,True,2.0,True,2,True,10,False,False,2.0,FURIA Esports,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,69083,46858,60525.0,15462.0,24027.0,54352,32127,52033.0,14096.0,24750.0,14731,-14731,14731,-14731,8492.0,-8492.0,1366.0,-1366.0,-723.0,723.0
CBLOL,False,2020-01-26 17:55:00,1,10.01,1443,Redemption eSports Porto Alegre,True,True,True,3,3.0,1.0,0.0,1.0,1.0,0.0,True,2.0,True,1,True,8,True,True,1.0,KaBuM! e-Sports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,47414,31319,40165.0,16233.0,27021.0,36105,20010,31353.0,15036.0,22744.0,11309,-11309,11309,-11309,8812.0,-8812.0,1197.0,-1197.0,4277.0,-4277.0
CBLOL,False,2020-01-26 18:41:00,1,10.01,2077,INTZ,False,False,False,1,1.0,0.0,0.0,0.0,1.0,0.0,True,1.0,False,0,True,2,False,False,0.0,paiN Gaming,4,4.0,0.0,1.0,1.0,2.0,0.0,1.0,2,8,1.0,53904,31339,51925.0,14746.0,23945.0,62904,40339,51425.0,15471.0,25047.0,-9000,9000,-9000,9000,500.0,-500.0,-725.0,725.0,-1102.0,1102.0
LCS,False,2020-01-26 19:20:00,1,10.01,1687,Dignitas,True,False,True,3,3.0,1.0,0.0,2.0,0.0,0.0,False,1.0,True,1,False,9,True,True,2.0,Evil Geniuses,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0.0,51669,33084,46873.0,14577.0,23991.0,41797,23212,40700.0,14627.0,23576.0,9872,-9872,9872,-9872,6173.0,-6173.0,-50.0,50.0,415.0,-415.0
LCS,False,2020-01-26 22:02:00,1,10.01,2018,Golden Guardians,False,True,False,1,1.0,0.0,0.0,1.0,0.0,0.0,True,1.0,False,0,True,3,False,False,0.0,Cloud9,4,4.0,0.0,1.0,2.0,1.0,0.0,1.0,2,11,3.0,54084,32124,52100.0,14993.0,23920.0,65077,43117,60168.0,14934.0,23786.0,-10993,10993,-10993,10993,-8068.0,8068.0,59.0,-59.0,134.0,-134.0
LCS,False,2020-01-26 22:57:00,1,10.01,1889,FlyQuest,True,True,True,4,4.0,0.0,2.0,1.0,1.0,0.0,True,1.0,True,1,True,8,True,True,1.0,Counter Logic Gaming,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0,57960,37315,52175.0,16629.0,25821.0,49463,28818,46933.0,14751.0,22658.0,8497,-8497,8497,-8497,5242.0,-5242.0,1878.0,-1878.0,3163.0,-3163.0
LCS.A,False,2020-01-27 00:03:00,1,10.01,1503,CLG Academy,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,Dignitas Academy,4,4.0,1.0,2.0,0.0,1.0,0.0,2.0,1,8,1.0,36569,19859,34393.0,14029.0,21935.0,50672,33962,46395.0,17827.0,26754.0,-14103,14103,-14103,14103,-12002.0,12002.0,-3798.0,3798.0,-4819.0,4819.0
LCS.A,False,2020-01-27 21:46:00,1,10.01,1818,FlyQuest Academy,True,True,True,3,3.0,1.0,1.0,0.0,1.0,0.0,True,2.0,True,1,True,8,True,True,1.0,Immortals Academy,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,53407,33487,45135.0,15632.0,25468.0,44288,24368,41975.0,14826.0,22387.0,9119,-9119,9119,-9119,3160.0,-3160.0,806.0,-806.0,3081.0,-3081.0
LCS.A,False,2020-01-27 22:39:00,1,10.01,1691,Evil Geniuses Academy,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,False,0,True,1,False,False,0.0,100 Thieves Academy,4,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1,10,2.0,39609,20984,38825.0,14981.0,23290.0,52668,34043,45245.0,15435.0,23549.0,-13059,13059,-13059,13059,-6420.0,6420.0,-454.0,454.0,-259.0,259.0
LCS.A,False,2020-01-27 23:38:00,1,10.01,2595,Team Liquid Academy,False,True,False,2,2.0,0.0,2.0,0.0,0.0,0.0,True,1.0,True,2,True,8,False,True,1.0,TSM Academy,5,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0,7,1.0,71503,43658,69105.0,15773.0,25252.0,74287,46442,60475.0,14830.0,21984.0,-2784,2784,-2784,2784,8630.0,-8630.0,943.0,-943.0,3268.0,-3268.0
LCS,False,2020-01-28 00:52:00,1,10.01,2350,Evil Geniuses,True,True,True,5,4.0,2.0,1.0,1.0,0.0,1.0,False,1.0,True,1,False,9,True,True,1.0,100 Thieves,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,0.0,70212,44862,64700.0,14965.0,22308.0,60256,34906,58450.0,14654.0,22384.0,9956,-9956,9956,-9956,6250.0,-6250.0,311.0,-311.0,-76.0,76.0
LCS,False,2020-01-28 02:16:00,1,10.01,2368,Team Liquid,True,False,False,3,3.0,3.0,0.0,0.0,0.0,0.0,False,1.0,True,2,False,8,True,True,2.0,Team SoloMid,3,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0,3,0.0,68340,42810,60760.0,14122.0,23379.0,60057,34527,59508.0,15274.0,24325.0,8283,-8283,8283,-8283,1252.0,-1252.0,-1152.0,1152.0,-946.0,946.0
LFL,False,2020-01-28 18:12:00,1,10.01,2203,Vitality.Bee,True,True,False,4,4.0,1.0,0.0,3.0,0.0,0.0,False,1.0,False,0,False,8,False,False,1.0,IZI Dream,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,8,0.0,60276,36426,51255.0,14533.0,22465.0,55438,31588,54150.0,14321.0,21351.0,4838,-4838,4838,-4838,-2895.0,2895.0,212.0,-212.0,1114.0,-1114.0
LFL,False,2020-01-28 19:43:00,1,10.01,1794,LDLC OL,True,False,True,3,3.0,1.0,1.0,1.0,0.0,0.0,True,1.0,True,1,True,10,False,True,2.0,GameWard,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,55474,35799,53150.0,16328.0,25124.0,51424,31749,46275.0,16105.0,24479.0,4050,-4050,4050,-4050,6875.0,-6875.0,223.0,-223.0,645.0,-645.0
LFL,False,2020-01-28 20:42:00,1,10.01,2564,Team MCES,False,True,True,3,3.0,1.0,1.0,1.0,0.0,0.0,True,2.0,True,1,True,8,True,True,1.0,Solary,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,6,1.0,73616,46086,70413.0,15256.0,23808.0,72540,45010,66880.0,14194.0,23114.0,1076,-1076,1076,-1076,3533.0,-3533.0,1062.0,-1062.0,694.0,-694.0
LFL,False,2020-01-28 21:58:00,1,10.01,2753,GamersOrigin,False,False,True,3,3.0,1.0,0.0,2.0,0.0,0.0,True,2.0,False,0,True,6,True,True,1.0,Misfits Premier,4,4.0,0.0,1.0,3.0,0.0,0.0,0.0,3,10,2.0,73705,44245,69188.0,14684.0,23016.0,81691,52231,72930.0,14985.0,23070.0,-7986,7986,-7986,7986,-3742.0,3742.0,-301.0,301.0,-54.0,54.0
LFL,False,2020-01-29 18:23:00,1,10.01,1950,IZI Dream,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,Team MCES,4,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0,10,3.0,48648,27378,47200.0,14164.0,21289.0,60112,38842,55433.0,16065.0,23848.0,-11464,11464,-11464,11464,-8233.0,8233.0,-1901.0,1901.0,-2559.0,2559.0
LFL,False,2020-01-29 19:42:00,1,10.01,1979,Vitality.Bee,True,False,True,4,4.0,1.0,1.0,2.0,0.0,0.0,True,2.0,False,0,True,10,True,True,2.0,Misfits Premier,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,59159,37594,52120.0,14366.0,25574.0,52577,31012,50978.0,14537.0,21962.0,6582,-6582,6582,-6582,1142.0,-1142.0,-171.0,171.0,3612.0,-3612.0
LFL,False,2020-01-29 20:46:00,1,10.01,2531,Solary,False,False,False,2,2.0,0.0,0.0,0.0,2.0,0.0,True,1.0,False,0,True,2,True,False,0.0,GameWard,4,4.0,1.0,1.0,0.0,2.0,0.0,0.0,2,9,1.0,66813,39618,65945.0,15335.0,23754.0,75654,48459,68370.0,15338.0,24382.0,-8841,8841,-8841,8841,-2425.0,2425.0,-3.0,3.0,-628.0,628.0
LFL,False,2020-01-29 21:57:00,1,10.01,1706,LDLC OL,True,True,True,3,3.0,2.0,1.0,0.0,0.0,0.0,True,1.0,True,2,True,9,True,True,2.0,GamersOrigin,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3,0.0,52401,33621,47845.0,15325.0,24392.0,44308,25528,42508.0,14837.0,23809.0,8093,-8093,8093,-8093,5337.0,-5337.0,488.0,-488.0,583.0,-583.0
OPL,False,2020-01-31 05:12:00,1,10.02,1827,Avant Gaming,False,True,True,3,3.0,0.0,0.0,1.0,2.0,0.0,True,1.0,False,0,True,4,False,False,0.0,Legacy Esports,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1,8,1.0,45925,25910,45335.0,15165.0,24068.0,53273,33258,49275.0,15064.0,22933.0,-7348,7348,-7348,7348,-3940.0,3940.0,101.0,-101.0,1135.0,-1135.0
OPL,False,2020-01-31 06:04:00,1,10.02,2184,Gravitas,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,False,0,True,1,False,False,0.0,ORDER,5,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1,10,2.0,54518,30863,53070.0,14405.0,22582.0,70071,46416,61610.0,16722.0,25375.0,-15553,15553,-15553,15553,-8540.0,8540.0,-2317.0,2317.0,-2793.0,2793.0
OPL,False,2020-01-31 07:15:00,1,10.02,1716,Pentanet.GG,False,False,True,1,1.0,1.0,0.0,0.0,0.0,0.0,False,0.0,False,0,True,3,False,True,0.0,Chiefs Esports Club,3,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0,7,2.0,44939,26059,42180.0,15519.0,25516.0,52358,33478,43600.0,16328.0,27347.0,-7419,7419,-7419,7419,-1420.0,1420.0,-809.0,809.0,-1831.0,1831.0
OPL,False,2020-01-31 08:11:00,1,10.02,1954,MAMMOTH,False,True,True,2,2.0,1.0,0.0,1.0,0.0,0.0,True,2.0,False,0,True,2,False,False,0.0,Dire Wolves,3,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1,10,2.0,50821,29511,49745.0,14797.0,24548.0,61653,40343,56063.0,14811.0,22362.0,-10832,10832,-10832,10832,-6318.0,6318.0,-14.0,14.0,2186.0,-2186.0
VCS,False,2020-01-31 09:52:00,1,10.01,1576,Team Flash,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,False,0,False,1,False,False,0.0,EVOS Esports,4,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1,10,3.0,41544,24089,39833.0,15191.0,23330.0,52593,35138,47175.0,17134.0,25159.0,-11049,11049,-11049,11049,-7342.0,7342.0,-1943.0,1943.0,-1829.0,1829.0
VCS,False,2020-01-31 11:08:00,2,10.01,1655,EVOS Esports,False,False,True,1,1.0,1.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,Team Flash,3,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1,11,3.0,42273,24013,41285.0,14759.0,22432.0,57612,39352,50825.0,16898.0,27912.0,-15339,15339,-15339,15339,-9540.0,9540.0,-2139.0,2139.0,-5480.0,5480.0
VCS,False,2020-01-31 11:57:00,3,10.01,2179,Team Flash,False,True,False,2,2.0,0.0,0.0,2.0,0.0,0.0,True,1.0,False,1,True,6,True,True,1.0,EVOS Esports,4,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2,7,2.0,68906,45301,64058.0,16107.0,26198.0,69914,46309,64250.0,14410.0,23363.0,-1008,1008,-1008,1008,-192.0,192.0,1697.0,-1697.0,2835.0,-2835.0
VCS,False,2020-01-31 13:28:00,1,10.01,1273,GAM Esports,True,True,False,2,2.0,1.0,1.0,0.0,0.0,0.0,True,2.0,False,0,True,8,True,True,1.0,CERBERUS Esports,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,46088,31723,36925.0,17846.0,30221.0,31597,17232,30085.0,13684.0,22042.0,14491,-14491,14491,-14491,6840.0,-6840.0,4162.0,-4162.0,8179.0,-8179.0
VCS,False,2020-01-31 14:12:00,2,10.01,2199,CERBERUS Esports,False,False,True,2,2.0,1.0,0.0,0.0,1.0,0.0,True,1.0,True,2,False,6,False,False,2.0,GAM Esports,3,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0,9,2.0,65466,41656,62450.0,15061.0,23682.0,68880,45070,62980.0,15784.0,27049.0,-3414,3414,-3414,3414,-530.0,530.0,-723.0,723.0,-3367.0,3367.0
LEC,False,2020-01-31 16:33:00,1,10.02,2141,Origen,True,True,False,3,3.0,0.0,0.0,0.0,3.0,0.0,True,2.0,True,1,True,10,True,True,1.0,Rogue,3,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.0,62670,39455,53345.0,16550.0,26075.0,52488,29273,49655.0,14611.0,22484.0,10182,-10182,10182,-10182,3690.0,-3690.0,1939.0,-1939.0,3591.0,-3591.0
LEC,False,2020-01-31 17:43:00,1,10.02,2101,SK Gaming,False,False,True,2,2.0,1.0,0.0,1.0,0.0,0.0,False,1.0,False,0,False,3,True,False,0.0,Misfits Gaming,2,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,9,1.0,52951,30141,51200.0,14919.0,22836.0,65751,42941,57160.0,14706.0,25117.0,-12800,12800,-12800,12800,-5960.0,5960.0,213.0,-213.0,-2281.0,2281.0
LEC,False,2020-01-31 18:44:00,1,10.02,1381,Team Vitality,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,False,0,False,1,False,False,0.0,G2 Esports,3,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0,8,1.0,31936,16471,30975.0,13888.0,21347.0,42997,27532,38175.0,16033.0,26850.0,-11061,11061,-11061,11061,-7200.0,7200.0,-2145.0,2145.0,-5503.0,5503.0
LEC,False,2020-01-31 19:33:00,1,10.02,2012,Excel Esports,True,True,True,3,3.0,1.0,0.0,1.0,1.0,0.0,True,2.0,True,1,True,10,True,True,3.0,MAD Lions,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,65860,43960,58943.0,16960.0,26880.0,54498,32598,53060.0,14232.0,23860.0,11362,-11362,11362,-11362,5883.0,-5883.0,2728.0,-2728.0,3020.0,-3020.0
LEC,False,2020-01-31 21:08:00,1,10.02,1317,FC Schalke 04 Esports,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,False,0,False,1,False,False,0.0,Fnatic,3,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1,8,1.0,30670,15860,29100.0,13860.0,21529.0,43782,28972,33818.0,16806.0,26370.0,-13112,13112,-13112,13112,-4718.0,4718.0,-2946.0,2946.0,-4841.0,4841.0
LCS.A,False,2020-01-31 23:16:00,1,10.02,1536,CLG Academy,False,True,True,1,1.0,0.0,0.0,1.0,0.0,0.0,True,2.0,False,0,True,2,False,False,0.0,100 Thieves Academy,3,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1,11,2.0,39272,22227,36825.0,14681.0,24309.0,50721,33676,44405.0,15565.0,24730.0,-11449,11449,-11449,11449,-7580.0,7580.0,-884.0,884.0,-421.0,421.0
LCS.A,False,2020-01-31 23:18:00,1,10.02,1673,Cloud9 Academy,True,False,True,4,4.0,1.0,1.0,0.0,2.0,0.0,True,1.0,True,1,True,9,True,True,2.0,FlyQuest Academy,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0,52576,34131,45075.0,14961.0,22112.0,44119,25674,42955.0,14820.0,22997.0,8457,-8457,8457,-8457,2120.0,-2120.0,141.0,-141.0,-885.0,885.0
LCS.A,False,2020-02-01 00:12:00,1,10.02,1720,Dignitas Academy,True,True,True,4,4.0,0.0,1.0,1.0,2.0,0.0,True,1.0,True,1,True,8,True,True,1.0,Team Liquid Academy,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0,54229,35309,46950.0,15348.0,24438.0,42624,23704,41035.0,15353.0,23788.0,11605,-11605,11605,-11605,5915.0,-5915.0,-5.0,5.0,650.0,-650.0
LCS.A,False,2020-02-01 00:12:00,1,10.02,2446,Immortals Academy,True,False,True,4,4.0,3.0,1.0,0.0,0.0,0.0,False,1.0,False,2,False,8,True,True,1.0,Golden Guardians Academy,3,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1,3,0.0,73920,47595,68545.0,14799.0,23970.0,61733,35408,56803.0,14404.0,22714.0,12187,-12187,12187,-12187,11742.0,-11742.0,395.0,-395.0,1256.0,-1256.0
LCS.A,False,2020-02-01 01:08:00,1,10.02,2485,Evil Geniuses Academy,True,False,True,4,4.0,0.0,2.0,1.0,1.0,0.0,True,2.0,True,2,True,11,True,True,5.0,TSM Academy,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,71057,44332,64975.0,14775.0,23183.0,63503,36778,61125.0,15321.0,23284.0,7554,-7554,7554,-7554,3850.0,-3850.0,-546.0,546.0,-101.0,101.0
OPL,False,2020-02-01 04:53:00,1,10.02,2383,ORDER,False,True,False,3,3.0,0.0,0.0,1.0,2.0,0.0,True,1.0,False,0,True,6,True,True,1.0,Legacy Esports,3,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2,10,3.0,67672,41987,65550.0,15228.0,25225.0,72984,47299,68805.0,15722.0,23585.0,-5312,5312,-5312,5312,-3255.0,3255.0,-494.0,494.0,1640.0,-1640.0
OPL,False,2020-02-01 06:08:00,1,10.02,1595,Gravitas,True,True,False,2,2.0,1.0,0.0,0.0,1.0,0.0,True,2.0,True,1,False,7,True,False,1.0,MAMMOTH,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,5,0.0,48781,31136,41410.0,14892.0,24334.0,45379,27734,43961.0,15415.0,25283.0,3402,-3402,3402,-3402,-2551.0,2551.0,-523.0,523.0,-949.0,949.0
OPL,False,2020-02-01 06:53:00,1,10.02,2245,Dire Wolves,False,False,False,2,2.0,0.0,0.0,0.0,2.0,0.0,True,1.0,True,2,False,6,True,True,1.0,Pentanet.GG,4,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0,7,1.0,64777,40502,63425.0,14919.0,23290.0,64075,39800,55850.0,15176.0,23290.0,702,-702,702,-702,7575.0,-7575.0,-257.0,257.0,0.0,-0.0
OPL,False,2020-02-01 08:02:00,1,10.02,1744,Chiefs Esports Club,True,True,True,3,3.0,0.0,1.0,2.0,0.0,0.0,True,2.0,True,2,True,9,True,True,2.0,Avant Gaming,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,54704,35539,51660.0,15646.0,25646.0,42395,23230,41245.0,14311.0,21209.0,12309,-12309,12309,-12309,10415.0,-10415.0,1335.0,-1335.0,4437.0,-4437.0
VCS,False,2020-02-01 09:45:00,1,10.01,2088,V Gaming Adonis,True,False,True,3,3.0,0.0,0.0,2.0,1.0,0.0,True,1.0,True,1,False,10,False,False,2.0,Saigon Buffalo,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,3,0.0,65218,42543,60775.0,15145.0,23515.0,60827,38152,56240.0,15474.0,25257.0,4391,-4391,4391,-4391,4535.0,-4535.0,-329.0,329.0,-1742.0,1742.0
TCL,False,2020-02-01 10:28:00,1,10.02,1635,Royal Youth,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,Papara SuperMassive,4,4.0,0.0,2.0,1.0,1.0,0.0,2.0,1,10,1.0,36677,18622,34150.0,14455.0,21896.0,53860,35805,43600.0,17933.0,29127.0,-17183,17183,-17183,17183,-9450.0,9450.0,-3478.0,3478.0,-7231.0,7231.0
VCS,False,2020-02-01 10:52:00,2,10.01,1798,Saigon Buffalo,True,True,True,4,4.0,1.0,0.0,1.0,2.0,0.0,True,2.0,True,1,True,9,True,True,2.0,V Gaming Adonis,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,0.0,55473,35753,47683.0,15135.0,24511.0,48790,29070,47225.0,14856.0,22471.0,6683,-6683,6683,-6683,458.0,-458.0,279.0,-279.0,2040.0,-2040.0
VCS,False,2020-02-01 11:38:00,3,10.01,1417,V Gaming Adonis,True,True,True,3,3.0,0.0,1.0,1.0,1.0,0.0,True,2.0,True,1,True,10,True,True,2.0,Saigon Buffalo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,48652,32822,42810.0,16737.0,28439.0,36492,20662,33193.0,14295.0,22049.0,12160,-12160,12160,-12160,9617.0,-9617.0,2442.0,-2442.0,6390.0,-6390.0
TCL,False,2020-02-01 11:44:00,1,10.02,1618,Dark Passage,True,True,False,1,1.0,0.0,1.0,0.0,0.0,0.0,True,2.0,True,1,True,7,True,True,1.0,İstanbul Wildcats,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5,0.0,50019,32139,43258.0,15464.0,24360.0,46066,28186,43908.0,13995.0,21420.0,3953,-3953,3953,-3953,-650.0,650.0,1469.0,-1469.0,2940.0,-2940.0
